fsc_adj,chl_adj,pe_adj
"-33673.166666666664",-16074.083333333332,-42286.666666666664
"-35027.166666666664",-15412.083333333332,-41204.666666666664
"-34441.166666666664",-14100.083333333332,-41646.666666666664
"-24435.166666666664",-21999.083333333332,-42601.666666666664
"-33603.166666666664",-20692.083333333332,-41689.666666666664
"-29545.166666666664",6880.916666666668,-40665.666666666664
"-35769.166666666664",-17444.083333333332,-40729.666666666664
"-27369.166666666664",-19210.083333333332,-38878.666666666664
"-33433.166666666664",-17418.083333333332,-39956.666666666664
"-27982.166666666664",-17428.083333333332,-41316.666666666664
"-39875.166666666664",-21375.083333333332,-40158.666666666664
"-29667.166666666664",-16378.083333333332,-41972.666666666664
"-22931.166666666664",-16890.083333333332,-40206.666666666664
"-32243.166666666664",-15492.083333333332,-41774.666666666664
"-28947.166666666664",-21919.083333333332,-41401.666666666664
"-32030.166666666664",-20372.083333333332,-40190.666666666664
"-37854.166666666664",-15343.083333333332,-40841.666666666664
"-13022.166666666664",-16868.083333333332,-39774.666666666664
"-37523.166666666664",-15994.083333333332,-42094.666666666664
"-11763.166666666664",7899.916666666668,-41262.666666666664
"-26153.166666666664",-23194.083333333332,-40409.666666666664
"-32387.166666666664",-18458.083333333332,-40276.666666666664
"-2654.1666666666642",11179.916666666668,-37529.666666666664
"-39977.166666666664",-23060.083333333332,-39390.666666666664
"-27145.166666666664",-11530.083333333332,-40628.666666666664
"-29566.166666666664",-12452.083333333332,-40404.666666666664
"-3177.1666666666642",9360.916666666668,-42473.666666666664
"-5273.166666666664",8784.916666666668,-38089.666666666664
"-33539.166666666664",-17428.083333333332,-39940.666666666664
"-38617.166666666664",-17988.083333333332,-41182.666666666664
"-32307.166666666664",-20602.083333333332,-40697.666666666664
"-35502.166666666664",-11887.083333333332,-41028.666666666664
"-7507.166666666664",3611.916666666668,-39481.666666666664
"-34553.166666666664",-19727.083333333332,-42553.666666666664
"-32350.166666666664",-19060.083333333332,-44217.666666666664
"-28553.166666666664",-23967.083333333332,-41001.666666666664
"-32083.166666666664",-17524.083333333332,-40292.666666666664
"-361.16666666666424",9648.916666666668,-39620.666666666664
"-39113.166666666664",-17450.083333333332,-42398.666666666664
"-2590.1666666666642",11909.916666666668,-37748.666666666664
"-32862.166666666664",-24228.083333333332,-41833.666666666664
"-5065.166666666664",5632.916666666668,-41129.666666666664
"-16846.166666666664",-19567.083333333332,-39604.666666666664
"-34105.166666666664",-19722.083333333332,-40905.666666666664
"-30915.166666666664",-16831.083333333332,-41193.666666666664
"-21870.166666666664",-20543.083333333332,-41193.666666666664
"-23662.166666666664",-14516.083333333332,-40318.666666666664
"-34131.166666666664",-18890.083333333332,-41044.666666666664
"-36969.166666666664",-21962.083333333332,-41988.666666666664
"-32985.166666666664",-16804.083333333332,-41913.666666666664
"-31779.166666666664",-13791.083333333332,-41246.666666666664
"-33683.166666666664",-20868.083333333332,-41630.666666666664
"-33369.166666666664",-20223.083333333332,-41305.666666666664
"-19454.166666666664",-20207.083333333332,-44217.666666666664
"-24190.166666666664",-14202.083333333332,-42777.666666666664
"-1246.1666666666642",15024.916666666668,-41908.666666666664
"-26787.166666666664",-17306.083333333332,-42329.666666666664
"-32590.166666666664",-20916.083333333332,-41662.666666666664
"-37843.166666666664",-13130.083333333332,-41849.666666666664
"-270.16666666666424",11536.916666666668,-38521.666666666664
"-39134.166666666664",-23524.083333333332,-37385.666666666664
"-34718.166666666664",-21332.083333333332,-41604.666666666664
"-35667.166666666664",-22746.083333333332,-40878.666666666664
"-1177.1666666666642",-21428.083333333332,-38254.666666666664
"-24051.166666666664",-21908.083333333332,-41406.666666666664
"-34302.166666666664",-17642.083333333332,-40468.666666666664
"-25326.166666666664",-21636.083333333332,-40260.666666666664
"-16846.166666666664",-19332.083333333332,-40708.666666666664
"-34382.166666666664",-19914.083333333332,-41017.666666666664
"-32793.166666666664",-17674.083333333332,-40985.666666666664
"-18542.166666666664",-13578.083333333332,-39316.666666666664
"-38425.166666666664",-19039.083333333332,-39108.666666666664
"-38734.166666666664",-21151.083333333332,-41070.666666666664
"-31294.166666666664",-13679.083333333332,-41022.666666666664
"-22755.166666666664",-17519.083333333332,-38734.666666666664
"-37811.166666666664",-23471.083333333332,-39833.666666666664
"-23966.166666666664",-17124.083333333332,-40340.666666666664
"-27795.166666666664",-16394.083333333332,-42105.666666666664
"-39865.166666666664",-20074.083333333332,-38137.666666666664
"-31566.166666666664",-19172.083333333332,-42670.666666666664
"-30174.166666666664",-21754.083333333332,-39156.666666666664
"-34435.166666666664",-22804.083333333332,-35118.666666666664
"-31726.166666666664",-13540.083333333332,-38217.666666666664
"-37518.166666666664",-17076.083333333332,-41193.666666666664
"-21305.166666666664",-8884.083333333332,-26414.666666666664
"-24046.166666666664",-21487.083333333332,-41193.666666666664
"-32686.166666666664",-22943.083333333332,-41113.666666666664
"-35187.166666666664",-19636.083333333332,-38750.666666666664
"-6905.166666666664",3877.916666666668,-41764.666666666664
"-39662.166666666664",-21188.083333333332,-41102.666666666664
"-30121.166666666664",-18410.083333333332,-41076.666666666664
"-4073.1666666666642",8560.916666666668,-38569.666666666664
"-41017.166666666664",-20042.083333333332,-39593.666666666664
"-23310.166666666664",-22964.083333333332,-40254.666666666664
"-36665.166666666664",-15492.083333333332,-43118.666666666664
"-39881.166666666664",-18730.083333333332,-44190.666666666664
"-34787.166666666664",-16164.083333333332,-41678.666666666664
"-4238.166666666664",8635.916666666668,-41881.666666666664
"-29614.166666666664",-17727.083333333332,-40153.666666666664
"-25033.166666666664",-21492.083333333332,-41118.666666666664
"-20766.166666666664",-20340.083333333332,-42126.666666666664
"-6467.166666666664",2107.916666666668,-40601.666666666664
"-35731.166666666664",-22170.083333333332,-40436.666666666664
"-37155.166666666664",-20900.083333333332,-43214.666666666664
"-28969.166666666664",-19983.083333333332,-41833.666666666664
"-32659.166666666664",-23082.083333333332,-43710.666666666664
"-15241.166666666664",-18095.083333333332,-43886.666666666664
"-41278.166666666664",-18351.083333333332,-42889.666666666664
"-29507.166666666664",-17780.083333333332,-40686.666666666664
"-21443.166666666664",-15204.083333333332,-41006.666666666664
"-35145.166666666664",-19455.083333333332,-43401.666666666664
"-31545.166666666664",-20815.083333333332,-39625.666666666664
"-40707.166666666664",-22196.083333333332,-40996.666666666664
"-25726.166666666664",-22602.083333333332,-40036.666666666664
"-1737.1666666666642",3557.916666666668,-37236.666666666664
7153.833333333336,-15791.083333333332,-37444.666666666664
"-36281.166666666664",-9668.083333333332,-36825.666666666664
1809.8333333333358,7243.916666666668,-41710.666666666664
"-22425.166666666664",-18271.083333333332,-40548.666666666664
"-33966.166666666664",-19204.083333333332,-39198.666666666664
"-6867.166666666664",-2383.083333333332,-41422.666666666664
1836.8333333333358,18949.916666666668,-40297.666666666664
502.83333333333576,9637.916666666668,-40996.666666666664
"-33955.166666666664",-19876.083333333332,-39193.666666666664
"-30585.166666666664",-20452.083333333332,-40788.666666666664
"-30211.166666666664",-16964.083333333332,-40196.666666666664
"-18409.166666666664",-2266.083333333332,-41326.666666666664
"-31417.166666666664",-18922.083333333332,-41566.666666666664
"-2403.1666666666642",-31.08333333333212,-38276.666666666664
"-28147.166666666664",-19796.083333333332,-40697.666666666664
"-37918.166666666664",-18356.083333333332,-39380.666666666664
"-34766.166666666664",-18788.083333333332,-40521.666666666664
"-36030.166666666664",-15599.083333333332,-39220.666666666664
"-25539.166666666664",-18943.083333333332,-39321.666666666664
"-2457.1666666666642",11723.916666666668,-37833.666666666664
"-29849.166666666664",-20836.083333333332,-41732.666666666664
"-28979.166666666664",-21226.083333333332,-40942.666666666664
"-37262.166666666664",-16676.083333333332,-39556.666666666664
"-29785.166666666664",-16122.083333333332,-39700.666666666664
"-3449.1666666666642",7056.916666666668,-40345.666666666664
"-22953.166666666664",-18378.083333333332,-41476.666666666664
"-4803.166666666664",8059.916666666668,-39524.666666666664
"-19582.166666666664",-23796.083333333332,-41966.666666666664
3585.8333333333358,15909.916666666668,-40478.666666666664
"-30243.166666666664",-17967.083333333332,-40670.666666666664
"-6435.166666666664",7893.916666666668,-37918.666666666664
"-22670.166666666664",-12394.083333333332,-42073.666666666664
"-31593.166666666664",-20260.083333333332,-43822.666666666664
"-34595.166666666664",-16916.083333333332,-41785.666666666664
"-37481.166666666664",-22271.083333333332,-40281.666666666664
"-26318.166666666664",-21215.083333333332,-42361.666666666664
"-40585.166666666664",-12516.083333333332,-40201.666666666664
"-35171.166666666664",-15940.083333333332,-41588.666666666664
"-34974.166666666664",-13690.083333333332,-37748.666666666664
"-39342.166666666664",-22879.083333333332,-40340.666666666664
"-24734.166666666664",-20378.083333333332,-40681.666666666664
"-20441.166666666664",-13460.083333333332,-41246.666666666664
"-32926.166666666664",-16436.083333333332,-42361.666666666664
"-35593.166666666664",-22106.083333333332,-41070.666666666664
"-26179.166666666664",-19871.083333333332,-40553.666666666664
"-35534.166666666664",-22788.083333333332,-41268.666666666664
"-33075.166666666664",-19391.083333333332,-40910.666666666664
"-36185.166666666664",-17012.083333333332,-39556.666666666664
"-32030.166666666664",-24559.083333333332,-38585.666666666664
"-31699.166666666664",-19748.083333333332,-41764.666666666664
"-34057.166666666664",-23903.083333333332,-41422.666666666664
"-32259.166666666664",-17348.083333333332,-41150.666666666664
"-41081.166666666664",-17994.083333333332,-40494.666666666664
"-39379.166666666664",-21444.083333333332,-43140.666666666664
"-34531.166666666664",-18116.083333333332,-41060.666666666664
"-32707.166666666664",-19076.083333333332,-39465.666666666664
"-1806.1666666666642",7376.916666666668,-40254.666666666664
"-31438.166666666664",-17951.083333333332,-42692.666666666664
"-32483.166666666664",-20287.083333333332,-42830.666666666664
"-37358.166666666664",-16591.083333333332,-41214.666666666664
"-37539.166666666664",-20458.083333333332,-42020.666666666664
"-26446.166666666664",-24847.083333333332,-42292.666666666664
"-23545.166666666664",-18532.083333333332,-42526.666666666664
"-25209.166666666664",-22010.083333333332,-38564.666666666664
"-7310.166666666664",2021.9166666666679,-39662.666666666664
"-34563.166666666664",-18399.083333333332,-41582.666666666664
"-42494.166666666664",-22842.083333333332,-38073.666666666664
"-26035.166666666664",-22298.083333333332,-39630.666666666664
"-38361.166666666664",-20079.083333333332,-41033.666666666664
"-36414.166666666664",-17343.083333333332,-40526.666666666664
"-23902.166666666664",-19231.083333333332,-43113.666666666664
"-37241.166666666664",-15903.083333333332,-40814.666666666664
"-24467.166666666664",-20394.083333333332,-39668.666666666664
"-10009.166666666664",-586.0833333333321,-42788.666666666664
"-26270.166666666664",-21380.083333333332,-42185.666666666664
"-40473.166666666664",-17439.083333333332,-40548.666666666664
"-37827.166666666664",-19194.083333333332,-38574.666666666664
"-36211.166666666664",-20612.083333333332,-40553.666666666664
"-38078.166666666664",-21823.083333333332,-39849.666666666664
"-37561.166666666664",-20250.083333333332,-40990.666666666664
"-37102.166666666664",-20938.083333333332,-41172.666666666664
"-32553.166666666664",-18863.083333333332,-36009.666666666664
"-35593.166666666664",-22468.083333333332,-41534.666666666664
"-25171.166666666664",-14378.083333333332,-41705.666666666664
"-37475.166666666664",-17818.083333333332,-42532.666666666664
"-20499.166666666664",-18239.083333333332,-40633.666666666664
"-31694.166666666664",-22580.083333333332,-42702.666666666664
"-31609.166666666664",-19951.083333333332,-40750.666666666664
"-5235.166666666664",6773.916666666668,-39961.666666666664
"-33150.166666666664",-19679.083333333332,-40969.666666666664
"-38329.166666666664",-17375.083333333332,-40649.666666666664
4732.833333333336,-15556.083333333332,-40916.666666666664
"-22958.166666666664",-21764.083333333332,-43129.666666666664
"-32105.166666666664",-19871.083333333332,-40665.666666666664
"-20681.166666666664",-22159.083333333332,-41342.666666666664
"-37742.166666666664",-19967.083333333332,-41268.666666666664
"-38003.166666666664",-22164.083333333332,-39865.666666666664
"-21918.166666666664",-18868.083333333332,-42148.666666666664
"-38083.166666666664",-15887.083333333332,-40857.666666666664
"-25411.166666666664",-21860.083333333332,-41070.666666666664
"-1283.1666666666642",15035.916666666668,-41694.666666666664
"-31299.166666666664",-13407.083333333332,-42734.666666666664
"-38499.166666666664",-17098.083333333332,-37833.666666666664
